Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Failure Type,Machine failure
M,299.29063928013846,310.4645675274933,1585.2833374888605,52.858135840737106,127.49604067021083,None,0
L,299.73264817069037,311.3173878137355,1600.8787752492076,40.60685505679058,160.28783838903817,None,0
L,299.9818344118086,310.02730093804183,1685.2958241796266,34.905081872263956,0.2259666536853222,None,0
L,298.232020202156,307.55217226750256,1186.8672605684783,27.99358309351029,114.19529764775075,None,0
L,299.55958094073185,310.0724005043901,1246.8824022290294,59.586301196410396,99.75328139018535,None,0
L,296.4851532591945,306.68014355129395,1484.8858884190083,37.10114093025275,216.40479813580544,HDF,1
L,300.62207813073616,309.76297415054586,1293.5153328670895,46.77828655246121,209.92436675915621,HDF,1
L,294.28744917331767,303.6286463469459,1278.0555860030154,41.96780183444863,226.48086300215923,TWF,1
M,299.4210198391328,309.8745996912781,1554.3714758445867,35.04397817617758,210.51265262174127,TWF,1
M,301.8383723073539,312.77181271552246,1316.7928871107265,34.620439845425835,196.67784091429485,None,0
M,297.8813186254503,307.5585284241349,1951.5313780776917,26.168750022868124,214.75124019769154,HDF,1
M,301.4328604073148,311.3637268424268,1393.3668025412194,51.224253134256664,43.7016311084622,None,0
M,302.31146542424176,312.9801039947528,1445.9535831584615,38.7946935569566,85.21227292107908,None,0
L,293.3842000950052,303.21171321083125,1559.5081081034275,54.295733613753384,170.90458124248607,None,0
M,299.6972741928485,309.39794721955263,1198.4089237708506,35.51232499975693,230.7827396419581,HDF,1
L,294.24845314474345,303.4931123250162,1601.7009024330691,37.01979496340498,166.7271915059892,None,0
M,299.7635831088581,308.9908984854841,1568.2935299667774,28.667359709643126,51.987226102752224,None,0
M,299.9856575780373,312.6545403362606,1430.13889692446,36.885594506635144,236.166265954889,TWF,1
L,295.0349120281783,304.83871036809927,1554.7854615192566,27.598809826003446,190.08545098333155,None,0
L,303.84967672415974,315.21473504567194,1585.656502564794,44.026614558461965,179.1359390386103,None,0
L,300.5720316152692,312.2560249527883,1787.0381424600598,41.078092117912306,190.6266543277825,None,0
M,298.3019531358359,308.1183708463427,2000.052293596017,54.748759626316144,164.78617271237738,None,0
M,302.930758854997,313.2991886634318,1287.6998024730656,25.42244184918754,5.528145940285639,None,0
M,296.4087735587154,306.5112520407484,1240.5305180116911,52.16001896726973,63.404564909835756,None,0
L,297.54165793296335,305.9294755823047,1520.5499222616031,30.215561468411693,239.14295998991298,PWF,1
M,295.4010889526602,303.84911594041205,1084.2163038641254,43.442316047373,72.15107002247753,None,0
L,303.60209039307864,313.6509388599829,1629.8830463651009,28.545614527702,192.90662112216313,None,0
M,300.664692742944,310.2397792043354,1522.6161526145715,42.027736469543704,106.12099260228244,None,0
L,301.318803579697,313.21038391809054,1573.4573198522755,14.89403744901017,226.8819289628076,PWF,1
L,300.60200246783694,310.3654295291423,1439.2856129760107,33.29418451339335,139.41726364417602,None,0
L,301.14753552228916,313.09846451935726,1551.0031531936804,41.06099088457807,157.97149921364795,None,0
M,300.156155427792,309.6797640316564,1594.4479155287736,57.5544661846182,59.906291875519244,None,0
H,300.5418426854149,312.45404310602385,1540.0046811333182,18.719852870711474,14.380851610779317,None,0
L,300.2152068724459,310.7216313693932,1230.9802769074915,39.977221591312336,189.1390733712401,None,0
L,298.7828163888614,309.34610828463263,1534.4011654403043,34.81255473168482,16.91082237434316,None,0
H,299.9067504695707,309.394986512837,1870.792937209967,20.83947359863769,180.4495478297809,None,0
L,300.54718914652335,311.12410632692706,1548.1784116959727,28.751716090241885,138.87321549045618,None,0
M,300.22109823910426,311.9138116721855,1527.4111225536328,35.288893737961374,205.00592823921386,HDF,1
L,297.0444557844934,306.89962829043327,1812.007531578165,44.670767869432744,51.443272368545344,None,0
L,297.3100266627832,306.97062984741655,1350.8768884470255,40.87898361690873,135.38240548339365,None,0
M,302.1656828678328,311.9189203289727,1677.9355280173543,26.875160528671223,153.54284683766244,None,0
M,299.3860119082332,311.00612351323963,1393.9685293895652,21.659648546236966,18.57444833170377,None,0
L,301.1694506940719,312.024801901073,1717.3166686690272,44.17648814233181,184.73517096882125,None,0
L,297.81576018055523,309.26344017102633,1659.6096308935128,38.04732649688252,97.2573588036198,None,0
M,297.05370824670695,307.3673309571912,1417.544227334556,56.11424552423751,32.22852234479456,None,0
L,298.3128067749366,308.3521261317144,1446.8077747334116,36.47443973839701,96.76623332262719,None,0
M,299.55486985845715,309.9788138975278,1695.5623082836455,51.43230896696307,24.575371429159887,None,0
L,298.66971940143117,309.7398779358437,1128.9098197553365,45.43838086921714,221.9989682593665,TWF,1
L,302.58786704621144,312.34074880362357,1411.6141780210603,48.21607085528585,114.1899751789106,None,0
H,300.35904660307494,311.7277235964317,1624.0834967249034,44.324124752062694,34.50701551345075,None,0
M,303.6978772371237,314.06370779418955,1438.3786457210028,44.54331920724391,63.02391943194005,None,0
L,300.8088163081428,308.4025381701126,1526.972676041385,17.081426547757722,181.16227584156135,None,0
M,295.17489836416036,306.05839179126554,1091.769810867919,37.63087398555914,196.52204179378975,None,0
L,302.1120832129171,310.83977819965514,1329.1043808660909,33.36381720570023,10.329098791790614,None,0
L,296.9808967550601,307.84006951573406,1635.8905344303616,52.70653836542879,14.97005184763639,None,0
H,300.4610673344227,311.36258533266084,1349.7985245871173,29.983253778213317,229.29629280561423,TWF,1
M,298.4506318846723,308.7805244820535,1239.5080578355974,37.197195847229665,82.745556972362,None,0
M,304.28542206892837,314.82910296780506,1712.3217065909191,48.008657226367426,48.33096686709201,None,0
L,302.87919585486026,313.9780666427042,1603.1368108139407,43.00965392307362,30.76440792580948,None,0
L,298.51635871659647,308.02073104278577,1282.2933294365819,41.67307489256608,118.98936952102876,None,0
L,299.7452846637578,310.5387143234603,1527.7007688864198,51.091967211725866,192.76317360948477,None,0
L,300.48919613929843,311.65221944225544,1288.8104410549427,42.60083146974468,130.27944188861585,None,0
M,301.7268281431232,313.4869107406617,1469.508188624877,34.55065713095923,5.168419905972138,None,0
L,300.05830382465,308.9525235385903,1535.197637905092,27.03730643682476,120.97624149853739,None,0
M,297.9502102012383,308.3587262662261,1338.300720159921,44.86701744542983,77.91426930723439,None,0
L,298.5648827215999,307.6033935225384,1648.4665867050478,32.29895738242383,170.71479254299558,None,0
L,299.99103640724644,308.98711438954496,1679.4703404643312,37.58861285929477,130.8772420982316,None,0
L,302.46891395752937,312.82794172993533,1552.7131049799714,50.78357191949885,241.33428748360504,TWF,1
L,300.8556757210721,310.93313153586826,1582.7964303080803,37.7872636018472,149.54103850922186,None,0
L,298.45317014677,309.59817162529197,1209.4342323262515,35.55766038435174,158.12024152664137,None,0
H,301.2967455554196,310.95056910582537,1772.4374453687055,37.20385216592208,130.05769333964636,None,0
L,299.2260303222437,309.09197888604666,1481.735002388706,37.473745307562005,77.75137182286987,None,0
H,301.78081601037366,311.9923202727118,1312.948726974917,30.088013554825732,157.6507894793651,None,0
L,305.05402083665723,314.1921919852208,1529.167162491185,56.773581318433465,83.22790830962187,None,0
H,299.2823472581129,308.559277413097,1649.0939984777767,34.50681027869095,179.33703690861938,None,0
L,301.6032103194527,312.71930898522527,1602.4699134107939,47.84387459377227,59.21160932603034,None,0
H,298.5092133359245,307.96025829464344,1283.0619270423138,29.815408457703406,91.91534207793033,None,0
L,299.7754724656174,310.95794903206706,1651.5275779034996,45.49526488680531,145.91208163570164,None,0
M,300.0591245737442,310.6664371544125,1487.868183640162,41.693557041922624,157.1229255971138,None,0
H,299.61263267991126,308.06510165442234,1600.2408364768244,40.25032072608356,167.1532153145374,None,0
L,304.92602737755004,315.4564060693878,1339.68969988374,41.74936668874734,175.07911717838712,None,0
L,299.38681385064325,309.90929367373735,1709.1823178773304,44.1595937546438,79.57659430594342,None,0
L,301.1737030775697,311.59663168608097,1536.5431052529643,37.73097662739632,223.1441019086932,TWF,1
H,296.1398262613531,305.9979495349701,1737.764662827646,38.22974277566069,7.483402063618638,None,0
L,300.8639931267392,309.9239256713474,1193.0263782287755,45.77436484012806,47.10748450458338,None,0
L,302.2841091847045,313.6303219508171,1219.7161760769975,28.580456469341488,17.535204891902634,None,0
L,298.9448053148419,308.8432257261191,1451.9944306729387,27.037010300633582,167.88424309642605,None,0
L,294.9795557179192,304.09614955758383,1793.5250039945563,41.78946054356491,68.41630911880678,None,0
M,299.92269646234536,310.3801651484334,1892.5621795347452,19.902245482049693,49.78837681346771,None,0
L,300.03436770077104,309.2915877300378,1322.3147401850401,23.171603953524667,120.16687189340952,None,0
M,301.44815010148864,310.4990640732035,1510.6094063222945,58.05246662627298,154.761880436784,None,0
H,304.02180607082687,313.64633345862444,1531.030395056131,55.493958980854785,154.81152231344726,None,0
L,299.2398926987994,308.5744949344813,1643.6315226076108,34.292375403898156,139.36313236155928,None,0
M,298.28742375267944,307.37518150069485,1676.9925332824976,49.991791678137375,247.99659000493182,RNF,1
L,297.6661643972571,308.47257615951884,1277.1203614176663,50.3379989404175,215.05369428877813,TWF,1
M,300.3961572340632,310.2823294196008,1512.9186720434743,44.71091175594618,59.71505127913018,None,0
L,300.958708517637,312.2109884631529,1098.296415246016,39.21074689440671,189.6790649128949,None,0
M,298.9086892112748,308.05417973354486,1662.1582566080808,46.264481711025496,142.32430549494717,None,0
L,301.5573654914516,309.82980445381526,1432.2760263351925,47.97988368100363,17.629762210601974,None,0
L,300.9307681536383,311.0795385028877,1258.9235841395875,46.42109207267706,12.39527123068046,None,0
L,300.0864633792898,311.9424423010962,1566.5093619913623,24.506656097006584,199.90476321131032,None,0
L,298.19517055851173,308.72615738787374,1426.0261513989008,60.330676508608406,136.24767241898394,None,0
M,299.03627136903054,312.2516455652434,1752.2922061552447,64.03327668978302,142.8312222136327,TWF,1
L,295.14048940463493,305.47254852558405,1321.4835728907572,20.908053817019617,84.06726371819107,None,0
M,300.47157412839607,310.7071263396842,1944.591040012187,45.10966776620081,232.58701778125317,TWF,1
L,300.05268257749486,307.89731990643696,1670.91110859267,60.45722269285987,178.3369455625927,None,0
M,300.37695798217896,310.8049054227675,1757.5388826368344,50.02281802322576,231.94312380981464,HDF,1
L,301.0086380311291,311.1773057911484,1294.2327596903099,50.12932794138331,24.816814353978007,None,0
L,300.77164297286447,310.36422177465994,1857.6918754267517,25.614818474553104,145.93233734035886,TWF,1
L,299.7792336387079,309.64245477164883,1257.4905109183467,47.91094751967693,159.38181245690382,None,0
M,300.0973360863255,310.02923551198336,1458.0376607092849,42.39196697999952,31.498330689819415,None,0
L,297.1913671666077,307.0114380136756,1760.931325481352,47.79851745046262,86.5662470259201,None,0
M,298.83255870862115,310.9222736717471,1601.353814500895,29.64473248744444,53.70108679954175,None,0
M,300.1009421073669,309.7300800795619,1252.1676165408076,29.285092015571013,246.11474389560368,PWF,1
L,298.5282928481753,308.69760657202914,1727.0820123685305,38.57441312562528,135.8537977879977,None,0
M,301.7203015917451,311.3164005083589,1567.9908905485077,36.20813395063615,78.81522824475707,None,0
L,298.6827358380899,309.4661670247338,1416.7599527890131,38.42562791049873,166.12416301132967,None,0
L,300.43261082249666,310.60937452246884,1191.5981487900758,35.204686039604404,164.88690510631056,None,0
M,300.2331313136307,309.9532207404602,1586.9501059745655,37.98983009988851,86.83259398562859,None,0
M,301.49255518722083,309.56658724131364,1467.3144394067149,33.33902086033526,248.48071474610515,TWF,1
M,301.8015823480566,312.04489057334536,1531.261869749447,39.51724188571869,202.24039562224826,OSF,1
L,301.3880652219359,311.07848894835615,1182.9597279658817,25.76436738963771,100.07954244535927,None,0
L,295.7879875972337,305.7272469403466,1416.2685883287306,45.14105300828694,165.01483607424106,None,0
L,302.3882962960262,311.2058383487809,1596.0609243083022,42.60543566457885,177.6349056822256,None,0
M,303.0546164483892,314.48789862110937,1875.2929222609464,27.381715942569723,43.45412991577202,None,0
L,299.0357514313571,309.89249460720094,1458.9436754298738,53.26358729083182,219.53979303187077,HDF,1
M,300.4732938253457,311.90399982298635,1788.6598118136242,31.73150269159879,206.5094524750906,TWF,1
L,298.2183366397384,309.3653159405194,1657.4696841699692,51.88951175084618,188.91873267886098,None,0
L,296.1032429865357,306.69556028866316,1546.7569932506697,43.29424393836001,55.66901526078191,None,0
L,298.5225694689152,307.38028696018876,1297.531643266777,50.00562878323215,34.062453701857926,None,0
L,298.9197219210728,310.76310908514466,1305.9042912938087,41.76189318642205,45.13702092755903,None,0
L,299.2902985372964,308.3626633864089,1623.5081741413198,45.66837828787692,23.254702314492448,None,0
M,298.08217181998805,307.8137641959131,1394.7008851789574,49.896039874934644,235.0727074920337,TWF,1
M,298.53314966636555,309.2400519469925,1376.92745624678,59.07189761515654,212.87361239843406,TWF,1
L,299.9779873567432,310.7345281439306,1463.8779321931413,50.746253416818476,22.694866719726647,None,0
L,298.4595460337797,309.03178276072424,1467.2338339321616,44.48228713977511,169.49267650150534,None,0
L,301.08704866510004,310.68676018377096,1680.1535952387374,26.514872302564342,61.396837560194065,None,0
M,301.3633213027949,310.7563896754394,1398.900460347958,15.841656943062098,4.318413327984272,None,0
L,304.760775492329,317.29530806093516,1660.2480072048631,38.69589417594669,73.09803438184903,None,0
H,302.2513598642469,312.2120459257471,1587.9410268108807,32.855184950573076,110.00751732819839,None,0
L,300.48620611665683,310.324434732018,1165.2008025275898,33.22276126588137,5.009539655216832,None,0
L,298.75947140666466,308.0459149157259,1558.9015325966614,39.17568103867417,80.93000770695416,None,0
H,300.587494703348,310.832165052419,966.4483131445795,46.62793912340326,175.08815732218972,None,0
L,300.6531919198327,310.8512147204108,1320.9553476696026,33.791042032996316,57.1071147586231,None,0
L,298.9733738219887,308.9571476132844,1592.6153693124497,48.95192167546512,121.22324383144966,None,0
L,301.56746279350574,311.94918944029365,1497.871379948125,40.334933871403244,221.89522825911544,TWF,1
L,297.2038039706363,308.96734147307865,1146.4215788076917,40.37612354567568,7.097745802245592,None,0
L,299.511200328925,308.91614762263407,1276.1676466052904,58.749964459357514,196.4092863999315,None,0
M,301.11171691863484,311.15480066083694,978.2173773495558,41.78109624704111,95.97320590905217,None,0
M,299.4248317048158,308.77698325226527,1231.4873485911432,39.458578328728876,135.28747275903078,None,0
L,299.58649119314146,309.8811895539671,1615.81266986371,45.239020065454014,57.71793191534966,None,0
H,299.72442827761546,309.15595877624105,1388.5134122849706,57.97144801838192,144.7371151650984,None,0
L,298.3287975186245,307.8033545271903,1533.9891083453115,39.53256265836136,182.67491238163754,None,0
L,302.3478018631484,310.8882784890928,1502.7288763078996,44.39758029517952,50.38448241935936,None,0
L,297.96392465615435,308.061719438974,1506.5166140999177,38.91713761670744,85.81720444158752,None,0
L,300.6363186548198,311.06608827672477,1704.6264846226104,38.96959418309444,141.84474942696778,None,0
L,300.8272957965647,312.687772149757,1459.4178715657952,35.09907531172528,104.19524923130597,None,0
H,298.10275619758204,308.5722586787719,1682.1336746119812,34.39916111778311,73.28821947220271,None,0
L,300.1462085087615,309.69652438546416,1004.5313214124996,56.960577535787024,112.92185822421911,OSF,1
L,298.1807356545106,306.8210565668245,1722.2851913688094,34.46166976701494,72.7069417951498,None,0
L,302.7820849501119,311.5607979444464,1241.9843815780446,24.593590308894555,75.46839584369592,None,0
M,297.7224341260476,306.4268057865756,1285.4120553843356,41.25406782941272,152.65841932331367,None,0
M,298.6922058115361,310.57024784698547,1359.0765021017487,50.17817286474413,119.26631791792452,None,0
L,297.55154998328885,307.83936048021525,1716.7710441662873,52.42516123807333,169.2680561608838,None,0
L,297.2846025462649,306.70163632700303,1322.1400301710685,28.05534750656085,209.36124974269597,TWF,1
L,303.1824305817646,312.22257097661134,1368.8222441527291,51.127563010774196,235.74133215722435,TWF,1
L,301.0855493478251,310.2294415074312,1307.6624563948442,60.589388452982746,37.83783269506688,None,0
L,300.2805868514011,309.67128745689473,1551.0789601718875,33.15845563702641,156.54758629660523,None,0
L,298.6868460733061,310.0031012895613,1648.7216669775335,38.2593433935326,145.59988456531528,None,0
L,301.8152236220935,311.7852801750358,1840.864903152126,27.68444534672732,216.73631405192035,TWF,1
L,298.3515551212651,306.90408870399114,1979.9634999573543,58.53699543430686,223.97247627895817,HDF,1
L,301.5872785886602,313.89773786339055,1630.036150637594,25.076135431830767,190.12564787883727,None,0
H,298.2549774467887,307.1148163074228,1573.1308373738736,36.00211779149161,148.86545725376902,None,0
H,298.71098459624864,308.12014928632476,1256.5320535783576,47.84688592032251,49.81569994641599,None,0
L,301.5165647722358,312.8267091598697,1881.8606307461953,33.15987009438867,69.15959934733426,None,0
L,301.72765468831153,312.1428043209206,1543.0806218667892,30.108839082384414,150.69177220074226,None,0
L,301.19494586779354,310.72502286816933,1442.1870316184727,39.4775914085969,34.83594107349175,None,0
L,297.9006517684864,306.6692848423926,1577.5063538107108,63.90156142731487,45.99104335264073,None,0
M,299.1065462685543,308.1398561596293,1372.7298545210238,37.439994127024896,227.85806740217254,TWF,1
L,300.31379748239704,309.4073013633206,1032.4656871417292,37.92927968981013,239.0780021673025,OSF,1
M,298.3014380761798,308.30846987402936,1614.3605841867204,28.84440628144216,1.3086762317958134,None,0
H,302.7419255202586,312.9329873375399,1768.4947703867808,43.850954972486605,215.62048196327112,TWF,1
L,295.1961061120989,305.04745148346757,1611.3845270401894,48.837234028215406,234.50339354127874,TWF,1
L,298.4425209692617,308.40330715533736,1498.5841739996692,33.93695886744165,131.43486789113234,None,0
L,298.98086699426034,307.930143799066,1502.6543504782721,45.35731609326764,112.22512720239075,None,0
L,294.3121126704565,304.60524877668036,1534.4559495432572,34.014719584564034,229.69987408038824,TWF,1
L,297.20754173952764,308.4880603763646,1528.3308442177167,21.06278571667689,1.8832891841913113,None,0
L,301.25057902508416,311.0877873433346,1487.859736503889,44.57364632185082,210.12145906167945,TWF,1
M,300.0605672731059,309.87828056667644,1505.0685758937702,60.74383013419702,74.14401651076227,None,0
L,303.14627204408583,313.2292730961387,1811.002548088093,28.04103642950873,160.29055151080075,None,0
L,303.09045289176964,314.208657751529,1594.4546428693066,41.79379835371785,80.79950708945182,None,0
M,300.86609275720787,309.97136975776925,1521.0293968049127,53.097551496028544,130.73618525978904,None,0
M,300.6264764980014,312.07732383373354,1631.8453792591833,38.98014174598995,202.07929055976575,TWF,1
L,300.1318622171578,310.553084456593,1631.8597973566486,25.731659055034946,45.317239418592976,None,0
M,294.689835964241,304.7185166599399,1689.1995925539718,40.44958196480147,165.97965475635525,None,0
L,297.21088097334786,308.4241198100122,1348.617717633428,54.903599815289844,224.5842088842978,TWF,1
L,300.20135100619785,309.0192889323214,1403.8944187704421,34.93465507161639,225.26292713724598,TWF,1
L,301.23205141749537,311.7540969537401,1337.2885091611497,42.32242855048127,223.53023425221184,TWF,1
L,300.57933962427626,311.0096491887829,1653.3445846987383,29.464723297865362,129.61585877386818,None,0
M,298.2150700645687,307.2796150001749,1643.574194881405,39.00527026212115,191.92531330824914,None,0
M,301.87481256493896,312.3354506878928,1245.3514254955257,43.86691539443934,111.71443632335337,None,0
M,302.96488805750926,313.24819323688973,1578.1675625640646,41.258528036871205,115.04084679426063,None,0
L,301.87597920058266,311.69724108089275,1774.4467735735745,35.68502619753464,70.96356790414318,None,0
L,301.97919865918095,312.8420162144113,1452.9334722551027,44.429927061161905,71.30686720396628,None,0
L,298.8815484040896,308.3097941517319,1562.794654785261,46.694975570550014,9.45608049126595,None,0
L,302.1518682454016,312.422189491245,1646.097140564885,47.35598995316823,132.86790597670847,None,0
M,300.2915172786553,310.1598434962,1235.888352120256,37.070713649209814,77.19022860230359,None,0
M,301.023111057044,310.40841423403634,1530.3976317982203,33.78990946611123,46.92160823993527,None,0
L,300.7308636856494,311.2337483707682,1754.4232379482942,59.63119011648451,30.428204694053747,None,0
L,299.75702578911915,309.54929004177,1381.3582366471703,41.3762416119919,86.74970748936344,None,0
L,298.27999504975537,306.8069885910458,1666.4932284517656,37.425126873978016,224.75264050163824,OSF,1
L,299.8357266728919,308.03466056817393,1505.4323214278238,25.22917964349568,129.10039386342046,None,0
L,301.9735232349656,312.76258070304885,1365.099071573265,30.675194230806635,139.2339933617755,None,0
L,299.1170483893742,307.89644828214733,1480.6982898371168,33.57681790130291,13.581970030776686,None,0
L,301.7866945252163,312.0660790186169,1394.7744151827535,44.39413517119281,129.96158538247528,None,0
L,301.47414134123534,311.52909323486347,1322.3371916474268,36.4377274190779,166.90293523916077,None,0
L,299.4021252059603,309.03359342898943,1449.1310455093783,40.1519729634866,37.678804964872306,None,0
L,302.7776002072392,314.73426866445453,1513.6852624772243,25.667501037728144,245.888448995428,TWF,1
M,299.2889066576186,309.46858067607906,1466.7891234902263,54.04428839115885,228.7786219469914,OSF,1
L,303.0190937252253,313.77472720790735,1446.925283774232,32.62509998385837,248.27556545591014,PWF,1
H,300.86825396308194,311.15307017842173,1545.1991765931198,42.351225312070795,90.0792451221252,None,0
L,299.968268163093,309.73672873997555,1606.2811949962097,34.69439962364329,205.57478903036463,TWF,1
L,298.2243972393247,308.20530848908874,1271.180953432052,36.81867886746586,82.18392914288853,None,0
L,299.82347953972993,311.2820223053904,1449.5208261238784,32.05954318389901,187.2823934154666,None,0
L,299.59248097301116,310.68058626561157,1105.2918180012302,42.96303247557732,236.95744566125234,TWF,1
M,297.4834072294982,309.4353936611868,1467.5633281931594,30.19657783847611,38.755154073299266,None,0
L,299.56476915456466,309.78641124753756,1530.1058092143242,43.14254714022968,35.079968067838,None,0
H,298.39239363980585,307.5154565741051,1613.9560024330874,38.81174504860953,26.10112343911286,None,0
M,301.17198353795754,310.73146659359776,1530.820961299261,46.30019819529306,199.58769107028604,None,0
L,302.61256095145643,311.42478275965783,1609.6351288108497,47.28681458747275,166.6584012750743,None,0
L,297.5461686474095,308.3132127762848,1513.0449963338556,36.82419689144809,130.57878965841817,None,0
M,303.4246154567338,312.83869914065656,1364.896324363505,43.660314022420536,193.47816349093037,None,0
L,299.7428979312297,306.6875799849102,1276.8129663220602,35.51717811464448,212.48079444621658,TWF,1
M,298.04995723012297,310.5137329284529,1447.399458542294,53.16077757112742,237.38210739489756,TWF,1
L,301.5155095604164,310.94490842192806,1346.7447593186087,36.4101980620348,50.312762403927096,None,0
L,299.1070910434899,308.5305001180041,1476.056177073806,37.98222927522764,110.41915658957785,None,0
L,299.83652664793703,311.5081383405974,1401.624599302514,35.311906020237636,230.75333544149845,TWF,1
L,299.19144351157587,307.9831920607784,1583.8162025128097,32.66923710491973,115.33092712439309,None,0
M,298.3665241362702,309.50313002280336,1509.7910048914468,60.33697892727265,121.91375600393889,None,0
L,301.4479940648038,310.8605516213798,1589.4988672514496,44.86411602281719,235.61130767425306,TWF,1
M,299.4273971942116,308.10360174961477,1588.4769446549121,40.680871680033405,183.66907387389435,None,0
L,297.1266964156415,308.83241417701964,1464.065391256714,35.237790654923316,138.01203979667588,None,0
L,301.10212024843185,312.02521719549435,1476.3327310157358,51.13111760269593,89.32154966309999,None,0
L,297.58883529795247,308.50883628246754,1600.3208976642723,34.54359359987737,228.83736721675336,TWF,1
L,297.6934796546495,308.0611352014383,1989.187786134825,41.20779190780027,2.2346258237020966,None,0
L,302.38521240995465,312.9843140430323,1302.1737706128836,62.0295155170782,80.2515495207661,None,0
L,297.60732020157957,306.3751621768315,1508.350297597892,30.42747065652402,236.51828948796535,HDF,1
M,295.367110286145,305.4787211433897,1260.858330555192,45.395744544491706,124.55094921870084,None,0
L,301.245722969923,310.3169599694722,1495.8175300884177,42.885451789049625,155.96365827064966,None,0
L,299.3922731410377,308.00333262197466,1365.1878192691252,45.281592620972155,133.15389930181533,None,0
M,299.5646897577238,309.9756430884318,1476.018717789568,37.150964025152206,99.34017618307652,None,0
M,299.3709992132996,310.52914876895915,1531.0620667895716,34.07744249513634,166.32060986343328,None,0
L,300.46333987803746,310.0799710538094,1402.1217775152077,42.264929586275024,191.61868171380647,None,0
L,298.49456151619387,308.2825486238593,1143.2482647625236,35.4397070976524,91.106595458465,None,0
M,302.9522297491315,311.81407910404846,1785.1071354305614,16.683620226287722,147.6303621763402,None,0
L,297.0475390393812,307.0547561854691,1667.8553959598619,31.755340122092225,20.68953623274955,None,0
L,300.88974983335424,311.64982594574263,1473.888154217827,36.83333000872151,136.89947868971623,None,0
L,301.28424200775316,312.0757697444809,1321.0534003578878,29.221508461948662,186.93740788416997,None,0
M,298.48069647833324,309.0258726539642,1517.0049180566054,41.50986816492019,146.31095997940557,TWF,1
L,297.95253110944435,307.3340999422498,1572.1977650082817,32.42403823138398,219.61190750408159,HDF,1
H,302.0343484283403,311.38421938491314,1654.0023631519216,39.56561102582117,71.54829680148717,None,0
L,298.01827849196656,308.8136829652075,1672.4444328801571,61.678726864434395,122.93901747713751,None,0
M,298.78667211849887,309.5986710507156,1710.1352610623692,52.270025736281475,21.869988201938444,None,0
L,301.7746179249195,311.6026229394876,1151.8280621010042,45.9149194050311,175.00522814051573,None,0
L,300.06948246707805,309.6433105595124,1439.0713571957713,58.09228901306866,110.72287790125021,None,0
M,296.40571266474177,307.5729597581875,1698.6201641223256,39.274140784071875,132.5913686209087,None,0
L,303.494118289107,313.13416962429375,1315.273659472407,39.37592181878978,32.0986657850274,None,0
L,298.93997848244004,309.6859107069638,1743.8535154363346,29.444037336379402,249.3379564698746,OSF,1
L,299.19448542018716,309.0576422453291,1862.0755230276552,52.78155170335736,192.98000665125036,None,0
L,300.51156850465276,309.4640357236158,1738.250863891832,59.56992599070562,100.15744332523985,None,0
L,301.25015359400817,312.86246573403184,1632.318081420643,49.0740965194817,142.4899293463656,None,0
M,303.9222085825829,314.04227247831443,1410.4987545274303,54.23386092648631,154.67928463879986,None,0
L,296.6798637011886,305.9691197213005,1556.3269607495745,12.626629437869186,240.19150770802747,PWF,1
L,301.6519044178519,310.26109875007666,1230.7810702558754,63.39696348580927,192.0971525290497,None,0
L,301.48601938810015,310.1960185898633,1343.7778670816488,38.95656803723973,87.41670477505545,None,0
M,299.7256701782518,309.35275877415717,1357.839303497706,63.559681409386265,244.42642708881917,TWF,1
M,301.57454738963247,313.4996762731661,1512.3945147931895,57.31650434042881,75.44907695844785,None,0
L,301.8685480352731,311.28388615659884,1421.5645469143417,47.72425411087228,144.23651628462966,None,0
L,297.236074430026,308.6835292623722,1552.3199913240128,36.56964694985704,175.16691963630063,None,0
H,303.4995330117617,313.3687693431586,1675.5653649754518,41.58239126879053,67.78144809792438,None,0
L,296.8824754937237,305.70132510262204,1358.0544914257478,20.899754382061957,239.09027366907466,PWF,1
M,297.72936743752246,307.25615624907203,1529.7202185874103,49.307994107903056,54.02747556593196,None,0
M,299.4764246527518,308.1954367290144,1416.8062020364127,14.449949347142255,110.44330597514981,None,0
M,303.84988102637413,312.9939125744103,1538.0324987314364,37.01311126117337,44.968325411719384,None,0
L,299.38348674049325,308.49773867861734,1637.234519642364,55.43237403813956,218.74688469322916,TWF,1
M,299.93613221989835,308.0323283524171,1684.2471581684424,47.207248784516295,55.40030502076543,None,0
M,302.8641572078091,314.37695327662385,1634.0608238586076,24.700852388585268,8.685358300368595,None,0
L,299.3993637148691,309.6103807450914,1582.7971257857987,26.5969450267496,9.735100632598526,None,0
L,297.64312657413865,306.95684816852054,1215.957345396094,34.025643578782244,103.43834384148803,None,0
L,299.1655303295234,309.3872880759568,1283.7468140908222,40.78375783603648,130.69440215532535,None,0
L,302.74158366761156,311.9061032739695,1335.1643440399018,48.765508245111505,10.409657931034433,None,0
L,300.1417299941103,307.47066802874053,1571.724041361505,46.04138107494174,23.216336608704562,TWF,1
L,303.8613165181125,316.8180081513391,1241.799017521892,29.412457902965475,24.36573862334987,None,0
L,301.4758698525243,311.66546972920133,1567.5044656335715,46.187329374352075,167.1253212079608,None,0
L,298.71038212721305,308.1213690878983,1552.8938514265296,47.253370144771,74.95375512680214,None,0
L,300.10215260893017,308.16823779725274,1112.8621788960631,44.88520169975367,140.6431633377193,None,0
